ticker,timestamp,open,high,low,close,volume
AMZN,2024-11-21T00:00:00+00:00,105.9305,107.2795,104.7774,105.6054,50259426
AMZN,2024-11-22T00:00:00+00:00,105.8927,105.9235,103.4048,104.6493,48659574
AMZN,2024-11-25T00:00:00+00:00,105.1468,107.7405,104.3086,107.0997,50616215
AMZN,2024-11-26T00:00:00+00:00,107.2252,107.9208,105.397,105.5725,47454875
AMZN,2024-11-27T00:00:00+00:00,106.2266,107.7549,102.9737,103.7685,46381898
AMZN,2024-11-28T00:00:00+00:00,103.8652,104.1517,101.0228,102.1941,51258195
AMZN,2024-11-29T00:00:00+00:00,102.1943,103.0735,101.4225,102.586,26681133
AMZN,2024-12-02T00:00:00+00:00,101.2503,101.6088,99.9992,100.0054,49124260
AMZN,2024-12-03T00:00:00+00:00,99.0935,99.7804,97.83,98.4163,43141007
AMZN,2024-12-04T00:00:00+00:00,97.8396,99.94,96.9308,99.0839,43391306
AMZN,2024-12-05T00:00:00+00:00,99.7604,100.3692,97.3778,98.4,44939235
AMZN,2024-12-06T00:00:00+00:00,96.7778,100.2354,96.3773,99.7777,30609640
AMZN,2024-12-09T00:00:00+00:00,100.3886,100.8731,98.5124,100.1805,60591300
AMZN,2024-12-10T00:00:00+00:00,100.5311,100.8548,98.5432,100.1731,58818015
AMZN,2024-12-11T00:00:00+00:00,100.693,101.6141,99.8792,100.5761,52028402
AMZN,2024-12-12T00:00:00+00:00,100.3017,101.2414,99.7976,100.9425,33146379
AMZN,2024-12-13T00:00:00+00:00,101.8724,102.7012,101.0597,102.5982,38314243
AMZN,2024-12-16T00:00:00+00:00,102.2383,105.3496,101.9357,104.4749,48809721
AMZN,2024-12-17T00:00:00+00:00,104.7715,105.9447,103.7,104.1385,53126591
AMZN,2024-12-18T00:00:00+00:00,102.8248,105.7566,101.7844,105.2713,32507994
AMZN,2024-12-19T00:00:00+00:00,104.5838,105.8927,103.1154,103.6494,57388458
AMZN,2024-12-20T00:00:00+00:00,103.8628,105.6193,103.643,104.9516,49880940
AMZN,2024-12-23T00:00:00+00:00,104.5478,104.8269,104.492,104.823,30230701
AMZN,2024-12-24T00:00:00+00:00,105.8442,106.5672,103.8799,104.511,57647608
AMZN,2024-12-25T00:00:00+00:00,104.8426,104.8898,103.6416,104.0053,38127928
AMZN,2024-12-26T00:00:00+00:00,104.6043,105.1201,103.79,104.2043,41063567
AMZN,2024-12-27T00:00:00+00:00,104.8633,106.6109,102.7567,102.9724,52952318
AMZN,2024-12-30T00:00:00+00:00,102.5187,104.1495,102.2499,103.9183,48340969
AMZN,2024-12-31T00:00:00+00:00,104.2689,105.4028,103.2097,104.0759,42012054
AMZN,2025-01-01T00:00:00+00:00,103.1397,106.7902,102.3331,105.8651,35460894
AMZN,2025-01-02T00:00:00+00:00,106.0354,106.8687,105.1331,105.1633,38137164
AMZN,2025-01-03T00:00:00+00:00,104.4865,105.7158,103.8614,105.0985,57823608
AMZN,2025-01-06T00:00:00+00:00,106.2333,107.3518,105.7164,106.5711,26076306
AMZN,2025-01-07T00:00:00+00:00,107.3145,108.2468,102.4356,102.7537,21383636
AMZN,2025-01-08T00:00:00+00:00,103.2412,104.3907,103.1585,103.4521,54057493
AMZN,2025-01-09T00:00:00+00:00,103.6531,103.6811,102.2582,103.1862,56838138
AMZN,2025-01-10T00:00:00+00:00,103.3005,104.6467,102.9827,104.1391,37342781
AMZN,2025-01-13T00:00:00+00:00,103.4084,104.6208,100.6964,101.686,23534008
AMZN,2025-01-14T00:00:00+00:00,101.8969,103.7936,101.3467,102.566,42252702
AMZN,2025-01-15T00:00:00+00:00,102.9607,104.17,102.2527,102.7342,38333762
AMZN,2025-01-16T00:00:00+00:00,102.7644,103.7494,101.5014,101.9963,36665814
AMZN,2025-01-17T00:00:00+00:00,101.4493,103.1677,101.074,102.9225,46126963
AMZN,2025-01-20T00:00:00+00:00,101.1932,102.9208,100.3666,102.5336,43965637
AMZN,2025-01-21T00:00:00+00:00,102.9479,103.9865,102.1064,102.4888,39480410
AMZN,2025-01-22T00:00:00+00:00,102.2142,102.42,101.9366,102.1909,44022531
AMZN,2025-01-23T00:00:00+00:00,102.5047,104.607,101.5537,103.8045,65318155
AMZN,2025-01-24T00:00:00+00:00,102.4311,106.0662,101.5001,105.2105,51949984
AMZN,2025-01-27T00:00:00+00:00,106.1281,106.2574,102.0965,103.5296,60906469
AMZN,2025-01-28T00:00:00+00:00,102.7654,102.9735,102.5548,102.614,62433995
AMZN,2025-01-29T00:00:00+00:00,102.9628,104.4727,102.2251,103.5095,35988683
AMZN,2025-01-30T00:00:00+00:00,103.2346,104.9889,102.1141,104.1114,56280653
AMZN,2025-01-31T00:00:00+00:00,102.9625,103.322,100.7334,101.3122,56512417
AMZN,2025-02-03T00:00:00+00:00,101.9457,102.0423,100.8292,101.5276,42753955
AMZN,2025-02-04T00:00:00+00:00,101.2591,102.53,100.8936,101.5457,46309816
AMZN,2025-02-05T00:00:00+00:00,101.7573,105.1854,101.0197,104.8512,46428072
AMZN,2025-02-06T00:00:00+00:00,104.7087,105.6506,101.5321,102.8199,22334936
AMZN,2025-02-07T00:00:00+00:00,101.8415,105.7218,101.1515,105.1669,21536913
AMZN,2025-02-10T00:00:00+00:00,105.011,107.1189,104.2794,106.2745,62639273
AMZN,2025-02-11T00:00:00+00:00,107.1715,107.2447,104.0697,104.6926,54090465
AMZN,2025-02-12T00:00:00+00:00,104.5506,105.886,103.3152,105.2261,47973929
AMZN,2025-02-13T00:00:00+00:00,104.8616,106.3656,103.4271,103.9434,49629669
AMZN,2025-02-14T00:00:00+00:00,103.9858,104.3803,103.1477,103.4668,42562036
AMZN,2025-02-17T00:00:00+00:00,104.6003,104.7189,102.1294,102.4912,35947819
AMZN,2025-02-18T00:00:00+00:00,101.9774,103.1252,101.5325,102.2157,46358241
AMZN,2025-02-19T00:00:00+00:00,101.5452,103.7232,101.4283,103.43,39343200
AMZN,2025-02-20T00:00:00+00:00,103.5914,104.218,103.1167,103.4517,43734961
AMZN,2025-02-21T00:00:00+00:00,103.1124,104.2416,102.3232,103.1743,47266452
AMZN,2025-02-24T00:00:00+00:00,102.4341,102.993,98.8033,99.4762,51405849
AMZN,2025-02-25T00:00:00+00:00,99.2302,101.6887,98.945,101.3745,53465609
AMZN,2025-02-26T00:00:00+00:00,100.6668,101.608,98.9285,99.423,50359444
AMZN,2025-02-27T00:00:00+00:00,99.0085,100.2032,98.4394,98.4961,30435397
AMZN,2025-02-28T00:00:00+00:00,98.5971,99.0019,97.1547,98.0394,48044298
AMZN,2025-03-03T00:00:00+00:00,98.5152,99.3725,98.2489,99.0041,37645728
AMZN,2025-03-04T00:00:00+00:00,97.9802,98.9917,97.4541,98.7884,50100587
AMZN,2025-03-05T00:00:00+00:00,98.5002,99.3033,96.7023,96.8073,57294221
AMZN,2025-03-06T00:00:00+00:00,96.4558,101.3291,96.4503,99.8008,54519219
AMZN,2025-03-07T00:00:00+00:00,100.9517,102.0011,97.1254,97.7342,39763829
AMZN,2025-03-10T00:00:00+00:00,97.4084,98.9207,97.0368,98.351,55021984
AMZN,2025-03-11T00:00:00+00:00,97.4543,98.0835,95.9873,96.703,50288292
AMZN,2025-03-12T00:00:00+00:00,97.1653,98.1653,95.2708,96.028,35928229
AMZN,2025-03-13T00:00:00+00:00,95.9301,98.1802,94.9596,97.538,41814669
AMZN,2025-03-14T00:00:00+00:00,96.894,96.9358,94.3329,94.7122,42474104
AMZN,2025-03-17T00:00:00+00:00,94.8964,95.2819,93.5557,93.7152,53787904
AMZN,2025-03-18T00:00:00+00:00,93.8106,94.0647,91.1082,92.2559,44922999
AMZN,2025-03-19T00:00:00+00:00,93.1329,93.7533,88.392,89.1261,33253569
AMZN,2025-03-20T00:00:00+00:00,88.9982,90.0008,88.8183,89.7212,30265373
AMZN,2025-03-21T00:00:00+00:00,89.8722,90.6105,89.816,90.1182,37034938
AMZN,2025-03-24T00:00:00+00:00,91.6577,91.7706,89.8714,90.0489,75138904
AMZN,2025-03-25T00:00:00+00:00,89.3532,92.1864,88.7853,91.1835,27272133
AMZN,2025-03-26T00:00:00+00:00,91.7075,93.0682,89.8725,90.4769,34333837
AMZN,2025-03-27T00:00:00+00:00,90.3982,91.6387,89.5296,91.6126,66272462
AMZN,2025-03-28T00:00:00+00:00,92.1554,92.7776,90.4034,90.628,41554535
AMZN,2025-03-31T00:00:00+00:00,91.1849,91.5487,88.4154,89.23,37497350
AMZN,2025-04-01T00:00:00+00:00,88.6484,90.4794,87.6392,90.2239,60824993
AMZN,2025-04-02T00:00:00+00:00,90.2147,90.6446,87.7325,88.2664,35455550
AMZN,2025-04-03T00:00:00+00:00,87.9189,88.0414,87.192,87.7674,47404834
AMZN,2025-04-04T00:00:00+00:00,87.1823,87.5921,85.7274,86.193,58467078
AMZN,2025-04-07T00:00:00+00:00,86.4874,87.6477,84.7479,85.346,40905628
AMZN,2025-04-08T00:00:00+00:00,86.3154,86.8147,84.2669,84.5206,31891451
AMZN,2025-04-09T00:00:00+00:00,85.6719,85.8771,83.0909,83.736,49186503
AMZN,2025-04-10T00:00:00+00:00,83.1929,84.0442,82.7235,83.6637,58058861
AMZN,2025-04-11T00:00:00+00:00,83.5825,86.258,83.0983,85.4918,54548434
AMZN,2025-04-14T00:00:00+00:00,85.6707,87.7559,85.3679,86.497,44191550
AMZN,2025-04-15T00:00:00+00:00,87.1756,87.8584,86.6578,87.5585,30322211
AMZN,2025-04-16T00:00:00+00:00,87.8117,88.653,84.3031,85.4171,50653247
AMZN,2025-04-17T00:00:00+00:00,85.0313,85.6333,81.7773,82.203,53741792
AMZN,2025-04-18T00:00:00+00:00,81.3738,83.7621,80.3888,83.6647,49870698
AMZN,2025-04-21T00:00:00+00:00,83.5733,85.0575,83.212,84.161,59480497
AMZN,2025-04-22T00:00:00+00:00,83.5753,83.6006,82.2967,83.0051,27095374
AMZN,2025-04-23T00:00:00+00:00,83.0996,83.2292,81.4494,82.9289,53842910
AMZN,2025-04-24T00:00:00+00:00,83.1656,84.8775,82.5202,84.2022,49688084
AMZN,2025-04-25T00:00:00+00:00,84.5548,85.623,82.8774,83.6314,42652221
AMZN,2025-04-28T00:00:00+00:00,83.4716,83.7824,81.8106,82.1853,42817245
AMZN,2025-04-29T00:00:00+00:00,82.2364,82.6355,82.1182,82.1423,27175759
AMZN,2025-04-30T00:00:00+00:00,82.6131,84.3115,81.9613,83.4786,52477828
AMZN,2025-05-01T00:00:00+00:00,83.7283,84.0657,83.4738,84.0192,65292328
AMZN,2025-05-02T00:00:00+00:00,83.6573,84.3897,80.5458,81.2393,41304783
AMZN,2025-05-05T00:00:00+00:00,81.1532,81.5418,80.8605,81.1366,51742322
AMZN,2025-05-06T00:00:00+00:00,81.5757,82.234,80.471,81.0635,44112576
AMZN,2025-05-07T00:00:00+00:00,81.7655,82.3471,79.0864,79.1419,45677151
AMZN,2025-05-08T00:00:00+00:00,79.4308,79.8582,76.6787,76.7733,47988690
AMZN,2025-05-09T00:00:00+00:00,76.0156,78.5711,75.104,78.1377,42596227
AMZN,2025-05-12T00:00:00+00:00,78.2967,78.9941,78.1293,78.7802,49661992
AMZN,2025-05-13T00:00:00+00:00,79.1838,79.4747,78.8038,79.0451,46095815
AMZN,2025-05-14T00:00:00+00:00,79.4942,81.0325,79.2364,80.3228,53874040
AMZN,2025-05-15T00:00:00+00:00,80.3943,81.158,78.6671,79.1506,38651524
AMZN,2025-05-16T00:00:00+00:00,78.8216,79.6098,77.9773,78.512,54667061
AMZN,2025-05-19T00:00:00+00:00,77.7736,79.1528,77.3011,78.7066,46038373
AMZN,2025-05-20T00:00:00+00:00,78.8487,79.4374,77.3971,77.9798,31685215
AMZN,2025-05-21T00:00:00+00:00,78.1675,78.3423,76.5869,77.6481,46998334
AMZN,2025-05-22T00:00:00+00:00,76.9671,78.7349,76.6117,77.9911,34914358
AMZN,2025-05-23T00:00:00+00:00,77.3285,78.1991,76.6448,77.5292,41762252
AMZN,2025-05-26T00:00:00+00:00,77.1166,77.4982,76.2578,76.5132,44281880
AMZN,2025-05-27T00:00:00+00:00,76.388,78.2612,75.9968,77.8072,48643100
AMZN,2025-05-28T00:00:00+00:00,78.436,78.6071,78.1072,78.3715,48324241
AMZN,2025-05-29T00:00:00+00:00,78.1949,79.243,76.2985,76.5146,49314564
AMZN,2025-05-30T00:00:00+00:00,77.0944,78.5438,76.3881,77.6086,47921619
AMZN,2025-06-02T00:00:00+00:00,77.9647,78.7379,77.137,78.4878,55540334
AMZN,2025-06-03T00:00:00+00:00,78.4331,79.0007,77.2388,77.9183,40664889
AMZN,2025-06-04T00:00:00+00:00,78.0159,78.075,77.4003,77.8604,64592580
AMZN,2025-06-05T00:00:00+00:00,77.8487,78.0273,75.413,76.214,38909112
AMZN,2025-06-06T00:00:00+00:00,75.6455,76.8891,75.426,76.4082,59745692
AMZN,2025-06-09T00:00:00+00:00,76.6021,77.7104,74.9855,75.5375,39168381
AMZN,2025-06-10T00:00:00+00:00,75.4869,76.4999,74.6426,75.7062,56276432
AMZN,2025-06-11T00:00:00+00:00,75.3976,76.9805,75.0546,76.4621,30720783
AMZN,2025-06-12T00:00:00+00:00,76.0408,77.4841,75.8292,77.3091,52895581
AMZN,2025-06-13T00:00:00+00:00,78.1018,78.3163,75.8038,76.7283,42518476
AMZN,2025-06-16T00:00:00+00:00,77.2001,77.9762,76.6991,76.9641,24052844
AMZN,2025-06-17T00:00:00+00:00,76.8643,77.698,76.2425,77.0401,46175741
AMZN,2025-06-18T00:00:00+00:00,76.7115,77.1488,75.0326,75.7021,49881508
AMZN,2025-06-19T00:00:00+00:00,75.141,78.2718,74.9458,77.3793,38565134
AMZN,2025-06-20T00:00:00+00:00,77.8683,78.5659,77.2536,78.4959,70251099
AMZN,2025-06-23T00:00:00+00:00,78.2086,79.2212,78.008,79.091,65891610
AMZN,2025-06-24T00:00:00+00:00,79.2459,79.7213,76.2514,76.665,69214781
AMZN,2025-06-25T00:00:00+00:00,76.5058,77.1371,75.184,75.8778,33761385
AMZN,2025-06-26T00:00:00+00:00,75.576,76.1926,75.1585,75.1733,37680034
AMZN,2025-06-27T00:00:00+00:00,75.2008,75.5687,72.6802,73.2171,49304286
AMZN,2025-06-30T00:00:00+00:00,73.9122,74.714,73.4248,73.6779,56236141
AMZN,2025-07-01T00:00:00+00:00,73.2171,73.3965,72.3635,73.1765,42123772
AMZN,2025-07-02T00:00:00+00:00,73.855,74.9231,73.3613,74.6955,33198020
AMZN,2025-07-03T00:00:00+00:00,75.3003,76.0632,74.5169,74.905,63699151
AMZN,2025-07-04T00:00:00+00:00,74.0233,74.7185,73.3542,74.2573,40738800
AMZN,2025-07-07T00:00:00+00:00,74.1282,75.5988,73.9438,74.9043,48289030
AMZN,2025-07-08T00:00:00+00:00,74.4854,75.2343,73.7111,73.8088,59153043
AMZN,2025-07-09T00:00:00+00:00,73.5651,74.664,73.1227,74.3591,37341401
AMZN,2025-07-10T00:00:00+00:00,74.1299,74.578,73.8129,74.1934,37742413
AMZN,2025-07-11T00:00:00+00:00,74.467,75.194,72.8028,72.9742,33072849
AMZN,2025-07-14T00:00:00+00:00,73.0879,73.615,72.6083,73.1224,41719135
AMZN,2025-07-15T00:00:00+00:00,74.0033,75.5595,73.6733,74.9155,58117092
AMZN,2025-07-16T00:00:00+00:00,74.734,76.5953,74.1152,76.0413,42413632
AMZN,2025-07-17T00:00:00+00:00,76.1826,77.1037,75.0369,76.18,54649810
AMZN,2025-07-18T00:00:00+00:00,76.4745,78.102,76.1705,76.9937,34136294
AMZN,2025-07-21T00:00:00+00:00,76.36,78.4967,76.1164,77.7552,68079825
AMZN,2025-07-22T00:00:00+00:00,78.4132,79.0523,77.218,78.9833,50464812
AMZN,2025-07-23T00:00:00+00:00,79.1462,79.709,78.8319,79.3295,55618654
AMZN,2025-07-24T00:00:00+00:00,79.296,79.3676,78.5754,79.2775,58557007
AMZN,2025-07-25T00:00:00+00:00,79.7586,80.3112,77.0541,77.4127,57175863
AMZN,2025-07-28T00:00:00+00:00,77.8845,78.4191,77.4679,77.984,22784717
AMZN,2025-07-29T00:00:00+00:00,78.4454,81.0581,77.9756,81.0217,52745245
AMZN,2025-07-30T00:00:00+00:00,81.4244,83.1864,80.7397,82.3467,28079451
AMZN,2025-07-31T00:00:00+00:00,82.7338,83.8,80.9805,81.4834,44886700
AMZN,2025-08-01T00:00:00+00:00,82.0576,82.0767,80.3261,80.4896,41528568
AMZN,2025-08-04T00:00:00+00:00,80.0805,81.4216,79.7872,80.8583,34030292
AMZN,2025-08-05T00:00:00+00:00,80.8403,81.7513,78.3562,79.3234,52123341
AMZN,2025-08-06T00:00:00+00:00,79.0682,79.7448,78.8731,78.893,32346536
AMZN,2025-08-07T00:00:00+00:00,78.2227,80.7374,77.553,80.5431,35820184
AMZN,2025-08-08T00:00:00+00:00,80.8985,81.5069,79.6112,80.0828,45946519
AMZN,2025-08-11T00:00:00+00:00,80.5391,80.8937,80.0048,80.2049,35317229
AMZN,2025-08-12T00:00:00+00:00,80.2438,80.5853,79.6555,79.7107,48239171
AMZN,2025-08-13T00:00:00+00:00,79.5964,80.3417,79.3198,79.7631,65671985
AMZN,2025-08-14T00:00:00+00:00,78.7005,79.7464,78.314,79.5385,46144735
AMZN,2025-08-15T00:00:00+00:00,78.9244,82.6279,78.8827,82.0813,16923619
AMZN,2025-08-18T00:00:00+00:00,82.6089,82.8898,79.1616,79.3992,48836273
AMZN,2025-08-19T00:00:00+00:00,79.4761,81.4558,78.7435,80.3084,47847467
AMZN,2025-08-20T00:00:00+00:00,80.6497,81.0042,79.9178,80.1948,61686367
AMZN,2025-08-21T00:00:00+00:00,79.6724,80.8056,79.1299,79.6201,49182231
AMZN,2025-08-22T00:00:00+00:00,79.7093,79.7301,77.5127,77.8592,41381310
AMZN,2025-08-25T00:00:00+00:00,77.5382,78.0357,76.9426,77.4926,26667855
AMZN,2025-08-26T00:00:00+00:00,77.9049,78.5942,75.8288,76.7022,25008734
AMZN,2025-08-27T00:00:00+00:00,76.1431,79.1298,75.7589,78.2944,39610672
AMZN,2025-08-28T00:00:00+00:00,78.2995,78.9451,77.9755,78.8331,48112119
AMZN,2025-08-29T00:00:00+00:00,78.7725,81.3278,78.6814,80.9982,40043181
AMZN,2025-09-01T00:00:00+00:00,80.2008,82.3731,79.5592,81.338,47951624
AMZN,2025-09-02T00:00:00+00:00,81.9446,82.2771,79.5637,80.07,55676310
AMZN,2025-09-03T00:00:00+00:00,80.0667,80.3697,79.1589,80.125,40985507
AMZN,2025-09-04T00:00:00+00:00,79.9915,81.5727,79.1756,80.7398,48862568
AMZN,2025-09-05T00:00:00+00:00,80.086,81.8725,79.4345,80.9408,38102111
AMZN,2025-09-08T00:00:00+00:00,81.4278,82.0812,79.7961,80.5245,60543102
AMZN,2025-09-09T00:00:00+00:00,80.8225,81.5835,80.5479,80.9679,36036013
AMZN,2025-09-10T00:00:00+00:00,80.4731,81.5129,80.4547,80.6769,49191490
AMZN,2025-09-11T00:00:00+00:00,80.8148,81.3973,79.7487,80.0561,56260089
AMZN,2025-09-12T00:00:00+00:00,79.7854,81.4439,79.6319,80.9766,60186481
AMZN,2025-09-15T00:00:00+00:00,81.7749,82.7793,80.2284,80.6067,20221431
AMZN,2025-09-16T00:00:00+00:00,80.5387,81.1583,78.6637,78.8718,38632773
AMZN,2025-09-17T00:00:00+00:00,78.7831,78.9997,77.0646,77.6069,26325606
AMZN,2025-09-18T00:00:00+00:00,77.4904,78.4332,76.941,77.9195,41196184
AMZN,2025-09-19T00:00:00+00:00,77.8011,78.762,76.843,77.6534,60084678
AMZN,2025-09-22T00:00:00+00:00,78.0231,79.0274,77.1518,77.779,40490785
AMZN,2025-09-23T00:00:00+00:00,77.6566,77.8841,75.7327,76.0242,52792586
AMZN,2025-09-24T00:00:00+00:00,76.0567,76.4091,75.761,75.9124,45148244
AMZN,2025-09-25T00:00:00+00:00,76.0158,76.663,75.1034,75.8583,28474584
AMZN,2025-09-26T00:00:00+00:00,75.4975,77.3997,75.125,76.6569,47321056
AMZN,2025-09-29T00:00:00+00:00,76.7655,77.4999,75.5727,76.2613,47232331
AMZN,2025-09-30T00:00:00+00:00,76.706,77.3237,75.6492,76.4477,46612560
AMZN,2025-10-01T00:00:00+00:00,76.6971,77.3253,76.3,76.628,41567256
AMZN,2025-10-02T00:00:00+00:00,76.4207,77.303,75.5635,76.9266,49046944
AMZN,2025-10-03T00:00:00+00:00,77.3267,77.951,76.5091,77.0609,66070339
AMZN,2025-10-06T00:00:00+00:00,76.4678,77.3884,74.783,75.2158,72800603
AMZN,2025-10-07T00:00:00+00:00,75.5533,77.1089,75.3004,77.0415,52580274
AMZN,2025-10-08T00:00:00+00:00,77.457,77.7411,75.076,75.6854,55695891
AMZN,2025-10-09T00:00:00+00:00,75.7258,76.7676,75.1873,76.6219,37816666
AMZN,2025-10-10T00:00:00+00:00,77.2113,77.5622,75.8088,76.504,54395548
AMZN,2025-10-13T00:00:00+00:00,76.4665,78.381,76.3196,78.036,40537840
AMZN,2025-10-14T00:00:00+00:00,77.7456,78.4715,77.5303,77.9937,57766471
AMZN,2025-10-15T00:00:00+00:00,77.9286,80.4802,76.8781,80.0661,46685250
AMZN,2025-10-16T00:00:00+00:00,80.4176,80.9855,77.7446,78.2274,42726868
AMZN,2025-10-17T00:00:00+00:00,78.2592,79.3374,77.8415,78.6509,40022114
AMZN,2025-10-20T00:00:00+00:00,78.211,80.9438,77.943,80.2956,46110342
AMZN,2025-10-21T00:00:00+00:00,80.9309,82.1714,79.7263,81.6081,43511287
AMZN,2025-10-22T00:00:00+00:00,81.2436,83.1143,81.0996,83.0303,44862991
AMZN,2025-10-23T00:00:00+00:00,82.5996,82.801,80.7726,81.2519,62466022
AMZN,2025-10-24T00:00:00+00:00,81.0357,83.9906,80.6732,83.5096,36809108
AMZN,2025-10-27T00:00:00+00:00,83.5856,84.7985,82.4598,82.4787,49653352
AMZN,2025-10-28T00:00:00+00:00,81.9742,82.549,81.0674,81.6042,53377922
AMZN,2025-10-29T00:00:00+00:00,82.1562,82.202,79.49,79.7125,59030299
AMZN,2025-10-30T00:00:00+00:00,79.7163,80.7023,79.1404,80.3575,33131871
AMZN,2025-10-31T00:00:00+00:00,79.5102,80.9605,78.9438,80.796,38743831
AMZN,2025-11-03T00:00:00+00:00,80.9072,81.1322,78.1781,78.8959,42585950
AMZN,2025-11-04T00:00:00+00:00,78.2189,80.1322,77.7895,79.4762,48530109
AMZN,2025-11-05T00:00:00+00:00,79.787,80.664,78.7227,79.4172,54451680
AMZN,2025-11-06T00:00:00+00:00,79.6192,80.2112,78.9481,79.7828,41285524
AMZN,2025-11-07T00:00:00+00:00,80.4077,81.0334,80.0506,80.1257,57934344
AMZN,2025-11-10T00:00:00+00:00,79.9838,80.6178,79.1917,80.3877,38894132
AMZN,2025-11-11T00:00:00+00:00,80.4442,83.8454,79.8029,83.1737,56839507
AMZN,2025-11-12T00:00:00+00:00,82.5626,83.0723,81.3704,82.2398,37407514
AMZN,2025-11-13T00:00:00+00:00,81.565,83.9699,80.7336,83.7115,48112986
AMZN,2025-11-14T00:00:00+00:00,84.0125,84.2123,81.5345,82.1355,46160752
AMZN,2025-11-17T00:00:00+00:00,81.9065,82.1753,81.2629,81.4128,49562933
AMZN,2025-11-18T00:00:00+00:00,80.3782,80.9696,80.2563,80.4423,52315199
AMZN,2025-11-19T00:00:00+00:00,80.1454,81.0836,79.6575,80.1067,34422088
AMZN,2025-11-20T00:00:00+00:00,79.3255,80.4293,78.9326,79.1319,36636722
AMZN,2025-11-21T00:00:00+00:00,79.3611,80.1579,76.7883,76.8672,42507051
AMZN,2025-11-24T00:00:00+00:00,76.7662,77.6061,76.1301,76.897,45681008
AMZN,2025-11-25T00:00:00+00:00,76.7628,77.15,75.0371,75.8886,48409661
AMZN,2025-11-26T00:00:00+00:00,75.9426,76.5989,74.7897,74.8484,52153434
AMZN,2025-11-27T00:00:00+00:00,74.47,74.7412,74.2726,74.3694,58246577
AMZN,2025-11-28T00:00:00+00:00,73.9081,76.6412,73.5923,76.5213,39443052
AMZN,2025-12-01T00:00:00+00:00,76.1808,78.2331,75.7571,77.329,47701825
AMZN,2025-12-02T00:00:00+00:00,77.5076,77.5863,77.2344,77.5016,28838810
AMZN,2025-12-03T00:00:00+00:00,77.5465,77.8207,77.011,77.2643,29161371
AMZN,2025-12-04T00:00:00+00:00,77.5094,78.2345,77.1105,77.5732,46465296
AMZN,2025-12-05T00:00:00+00:00,77.4377,78.7425,77.1662,78.2768,39611193
AMZN,2025-12-08T00:00:00+00:00,78.5506,79.0723,77.4673,77.6502,57277147
AMZN,2025-12-09T00:00:00+00:00,77.0028,77.5273,76.8657,77.5254,41706217
AMZN,2025-12-10T00:00:00+00:00,77.3695,78.2185,76.7468,77.1348,29366810
AMZN,2025-12-11T00:00:00+00:00,77.4101,77.5008,76.6792,76.8423,40080110
AMZN,2025-12-12T00:00:00+00:00,76.5936,77.3848,75.9341,77.1691,53766378
AMZN,2025-12-15T00:00:00+00:00,76.5226,77.8076,75.8851,77.39,38505702
AMZN,2025-12-16T00:00:00+00:00,76.905,77.6145,75.2656,76.4893,23691321
AMZN,2025-12-17T00:00:00+00:00,76.8411,77.4166,76.1991,76.6619,43322264
AMZN,2025-12-18T00:00:00+00:00,76.5059,77.6766,76.1392,77.0529,55902650
AMZN,2025-12-19T00:00:00+00:00,76.6436,79.1994,76.1213,78.5812,45685350
AMZN,2025-12-22T00:00:00+00:00,78.6797,79.8407,78.1663,79.74,59035936
AMZN,2025-12-23T00:00:00+00:00,79.7273,81.714,79.1752,80.7072,44785346
AMZN,2025-12-24T00:00:00+00:00,79.499,80.9338,78.4312,80.4989,37809199
AMZN,2025-12-25T00:00:00+00:00,80.2864,80.7036,78.2353,79.016,31812402
AMZN,2025-12-26T00:00:00+00:00,78.0596,80.3043,77.0475,79.5852,48400401
AMZN,2025-12-29T00:00:00+00:00,79.6496,80.0981,77.1377,77.4129,35153114
AMZN,2025-12-30T00:00:00+00:00,77.7885,79.4128,77.7339,78.6845,31814748
AMZN,2025-12-31T00:00:00+00:00,78.5446,78.7833,77.2821,77.9288,42206852
AMZN,2026-01-01T00:00:00+00:00,77.6179,78.0473,76.7263,77.3726,65264148
AMZN,2026-01-02T00:00:00+00:00,76.7834,76.8054,75.7696,76.2204,45257254
AMZN,2026-01-05T00:00:00+00:00,75.9242,76.6276,74.5785,75.3369,29470011
AMZN,2026-01-06T00:00:00+00:00,75.2234,76.996,74.9703,76.1369,54288923
AMZN,2026-01-07T00:00:00+00:00,76.0397,76.1677,74.1411,74.5959,53602347
AMZN,2026-01-08T00:00:00+00:00,74.7053,74.9536,73.1617,73.5328,54310482
AMZN,2026-01-09T00:00:00+00:00,72.7482,72.9958,72.1852,72.4074,33915727
AMZN,2026-01-12T00:00:00+00:00,72.6523,72.9565,71.2686,71.9464,37093581
AMZN,2026-01-13T00:00:00+00:00,72.4648,72.6526,71.6062,71.7053,37159506
AMZN,2026-01-14T00:00:00+00:00,71.1816,74.1748,70.9309,73.5533,35449607
AMZN,2026-01-15T00:00:00+00:00,73.7381,75.0271,73.1349,74.862,40749567
AMZN,2026-01-16T00:00:00+00:00,74.4618,75.2599,73.9758,74.6184,37873974
AMZN,2026-01-19T00:00:00+00:00,74.3014,74.8213,73.408,73.5493,52597033
AMZN,2026-01-20T00:00:00+00:00,73.3231,73.6773,71.4788,71.9549,50291550
AMZN,2026-01-21T00:00:00+00:00,71.797,73.0674,71.1491,72.5438,44071288
AMZN,2026-01-22T00:00:00+00:00,72.2844,73.7241,71.394,73.4725,43956499
